hour,susceptible,exposed,infected,hospitalized,recovered,deceased,totalinfected
349,3093165,486,26531,7254,9788,0,43573
350,3093164,486,26532,7254,9788,0,43574
351,3093163,486,26533,7254,9788,0,43575
352,3093158,477,26547,7254,9788,0,43589
353,3093104,495,26583,7254,9788,0,43625
354,3093104,480,26598,7254,9788,0,43640
355,3093104,480,26598,7254,9788,0,43640
356,3093104,480,26598,7254,9788,0,43640
357,3093104,480,26598,7254,9788,0,43640
358,3093104,480,26598,7254,9788,0,43640
359,3093104,480,10513,7254,25873,0,43640
360,3093104,480,10165,7602,25873,0,43640
361,3093104,480,10165,7602,25873,0,43640
362,3093104,480,10165,7602,25873,0,43640
363,3093104,480,10165,7602,25873,0,43640
364,3093104,480,10165,7602,25873,0,43640
365,3093104,480,10165,7602,25873,0,43640
366,3093104,480,10165,7602,25873,0,43640
367,3093096,439,10214,7602,25873,0,43689
368,3093017,478,10254,7602,25873,0,43729
369,3092961,505,10283,7602,25873,0,43758
370,3092926,522,10301,7602,25873,0,43776
371,3092901,541,10307,7602,25873,0,43782
372,3092896,541,10312,7602,25873,0,43787
373,3092891,546,10312,7602,25873,0,43787
374,3092885,551,10313,7602,25873,0,43788
375,3092880,556,10313,7602,25873,0,43788
376,3092878,539,10332,7602,25873,0,43807
377,3092871,519,10359,7602,25873,0,43834
378,3092871,498,10380,7602,25873,0,43855
379,3092871,498,10380,7602,25873,0,43855
380,3092871,498,10380,7602,25873,0,43855
381,3092871,498,10380,7602,25873,0,43855
382,3092871,498,10380,7602,25873,0,43855
383,3092871,498,10380,7602,25873,0,43855
384,3092871,498,9954,8028,25873,0,43855
385,3092871,498,9954,8028,25873,0,43855
386,3092871,498,9954,8028,25873,0,43855
387,3092871,498,9954,8028,25873,0,43855
388,3092871,498,9954,8028,25873,0,43855
389,3092871,498,9954,8028,25873,0,43855
390,3092871,498,9954,8028,25873,0,43855
391,3092867,436,10020,8028,25873,0,43921
392,3092767,474,10082,8028,25873,0,43983
393,3092703,515,10105,8028,25873,0,44006
394,3092654,534,10135,8028,25873,0,44036
395,3092626,545,10152,8028,25873,0,44053
396,3092623,544,10156,8028,25873,0,44057
397,3092617,548,10158,8028,25873,0,44059
398,3092611,553,10159,8028,25873,0,44060
399,3092608,551,10164,8028,25873,0,44065
400,3092603,536,10184,8028,25873,0,44085
401,3092595,520,10208,8028,25873,0,44109
402,3092595,509,10219,8028,25873,0,44120
403,3092595,509,10219,8028,25873,0,44120
404,3092595,509,10219,8028,25873,0,44120
405,3092595,509,10219,8028,25873,0,44120
406,3092595,509,10219,8028,25873,0,44120
407,3092595,509,10219,8028,25873,0,44120
408,3092595,509,9819,8428,25873,0,44120
409,3092595,509,9819,8428,25873,0,44120
410,3092595,509,9819,8428,25873,0,44120
411,3092595,509,9819,8428,25873,0,44120
412,3092595,509,9819,8428,25873,0,44120
413,3092595,509,9819,8428,25873,0,44120
414,3092595,509,9819,8428,25873,0,44120
415,3092587,486,9850,8428,25873,0,44151
416,3092487,526,9910,8428,25873,0,44211
417,3092406,557,9960,8428,25873,0,44261
418,3092360,569,9994,8428,25873,0,44295
419,3092326,583,10014,8428,25873,0,44315
420,3092316,580,10027,8428,25873,0,44328
421,3092308,584,10031,8428,25873,0,44332
422,3092302,583,10038,8428,25873,0,44339
423,3092297,584,10042,8428,25873,0,44343
424,3092289,585,10049,8428,25873,0,44350
425,3092281,590,10052,8428,25873,0,44353
426,3092281,590,10052,8428,25873,0,44353
427,3092281,590,10052,8428,25873,0,44353
428,3092281,590,10052,8428,25873,0,44353
429,3092281,590,10052,8428,25873,0,44353
430,3092281,590,10052,8428,25873,0,44353
431,3092281,590,9582,8428,26343,0,44353
432,3092281,590,9291,8719,26343,0,44353
433,3092281,590,9291,8719,26343,0,44353
434,3092281,590,9291,8719,26343,0,44353
435,3092281,590,9291,8719,26343,0,44353
436,3092281,590,9291,8719,26343,0,44353
437,3092281,590,9291,8719,26343,0,44353
438,3092281,590,9291,8719,26343,0,44353
439,3092270,559,9333,8719,26343,0,44395
440,3092184,586,9392,8719,26343,0,44454
441,3092110,595,9457,8719,26343,0,44519
442,3092059,603,9500,8719,26343,0,44562
443,3092033,599,9530,8719,26343,0,44592
444,3092026,594,9542,8719,26343,0,44604
445,3092016,600,9546,8719,26343,0,44608
446,3092009,601,9552,8719,26343,0,44614
447,3091998,610,9554,8719,26343,0,44616
448,3091994,609,9559,8719,26343,0,44621
449,3091980,616,9566,8719,26343,0,44628
450,3091980,615,9567,8719,26343,0,44629
451,3091980,615,9567,8719,26343,0,44629
452,3091980,615,9567,8719,26343,0,44629
453,3091980,615,9567,8719,26343,0,44629
454,3091980,615,9567,8719,26343,0,44629
455,3091980,615,8939,8719,26971,0,44629
456,3091980,615,8704,8954,26971,0,44629
457,3091980,615,8704,8954,26971,0,44629
458,3091980,615,8704,8954,26971,0,44629
459,3091980,615,8704,8954,26971,0,44629
460,3091980,615,8704,8954,26971,0,44629
461,3091980,615,8704,8954,26971,0,44629
462,3091980,615,8704,8954,26971,0,44629
463,3091966,586,8747,8954,26971,0,44672
464,3091892,581,8826,8954,26971,0,44751
465,3091835,574,8890,8954,26971,0,44815
466,3091798,556,8945,8954,26971,0,44870
467,3091776,552,8971,8954,26971,0,44896
468,3091767,550,8982,8954,26971,0,44907
469,3091759,550,8990,8954,26971,0,44915
470,3091754,546,8999,8954,26971,0,44924
471,3091751,541,9007,8954,26971,0,44932
472,3091741,547,9011,8954,26971,0,44936
473,3091721,562,9016,8954,26971,0,44941
474,3091721,560,9018,8954,26971,0,44943
475,3091721,560,9018,8954,26971,0,44943
476,3091721,560,9018,8954,26971,0,44943
477,3091721,560,9018,8954,26971,0,44943
478,3091721,560,9018,8954,26971,0,44943
479,3091721,560,8424,8954,27565,0,44943
480,3091721,560,8274,9104,27565,0,44943
481,3091721,560,8274,9104,27565,0,44943
482,3091721,560,8274,9104,27565,0,44943
483,3091721,560,8274,9104,27565,0,44943
484,3091721,560,8274,9104,27565,0,44943
485,3091721,560,8274,9104,27565,0,44943
486,3091721,560,8274,9104,27565,0,44943
487,3091703,545,8307,9104,27565,0,44976
488,3091656,520,8379,9104,27565,0,45048
489,3091623,483,8449,9104,27565,0,45118
490,3091577,484,8494,9104,27565,0,45163
491,3091553,485,8517,9104,27565,0,45186
492,3091538,488,8529,9104,27565,0,45198
493,3091528,488,8539,9104,27565,0,45208
494,3091523,485,8547,9104,27565,0,45216
495,3091515,485,8555,9104,27565,0,45224
496,3091509,485,8561,9104,27565,0,45230
497,3091487,497,8571,9104,27565,0,45240
498,3091487,493,8575,9104,27565,0,45244
499,3091487,493,8575,9104,27565,0,45244
500,3091487,493,8575,9104,27565,0,45244
501,3091487,493,8575,9104,27565,0,45244
502,3091487,493,8575,9104,27565,0,45244
503,3091487,493,7137,9104,29003,0,45244
504,3091487,493,7072,9169,29003,0,45244
505,3091487,493,7072,9169,29003,0,45244
506,3091487,493,7072,9169,29003,0,45244
507,3091487,493,7072,9169,29003,0,45244
508,3091487,493,7072,9169,29003,0,45244
509,3091487,493,7072,9169,29003,0,45244
510,3091487,493,7072,9169,29003,0,45244
511,3091290,656,7106,9169,29003,0,45278
512,3091026,865,7161,9169,29003,0,45333
513,3090393,1443,7216,9169,29003,0,45388
514,3089720,2077,7255,9169,29003,0,45427
515,3089069,2710,7273,9169,29003,0,45445
516,3088889,2879,7284,9169,29003,0,45456
517,3088717,3042,7293,9169,29003,0,45465
518,3088554,3200,7298,9169,29003,0,45470
519,3088412,3339,7301,9169,29003,0,45473
520,3088289,3449,7314,9169,29003,0,45486
521,3088035,3692,7325,9169,29003,0,45497
522,3088035,3686,7331,9169,29003,0,45503
523,3088035,3686,7331,9169,29003,0,45503
524,3088035,3686,7331,9169,29003,0,45503
525,3088035,3686,7331,9169,29003,0,45503
526,3088035,3686,7331,9169,29003,0,45503
527,3088035,3686,5694,9169,30640,0,45503
528,3088035,3686,5649,9214,30640,0,45503
529,3088035,3686,5649,9214,30640,0,45503
530,3088035,3686,5649,9214,30640,0,45503
531,3088035,3686,5649,9214,30640,0,45503
532,3088035,3686,5649,9214,30640,0,45503
533,3088035,3686,5649,9214,30640,0,45503
534,3088035,3686,5649,9214,30640,0,45503
535,3088012,3677,5681,9214,30640,0,45535
536,3087886,3770,5714,9214,30640,0,45568
537,3087794,3824,5752,9214,30640,0,45606
538,3087729,3848,5793,9214,30640,0,45647
539,3087686,3865,5819,9214,30640,0,45673
540,3087682,3852,5836,9214,30640,0,45690
541,3087672,3856,5842,9214,30640,0,45696
542,3087664,3857,5849,9214,30640,0,45703
543,3087657,3859,5854,9214,30640,0,45708
544,3087654,3844,5872,9214,30640,0,45726
545,3087630,3861,5879,9214,30640,0,45733
546,3087630,3857,5883,9214,30640,0,45737
547,3087630,3857,5883,9214,30640,0,45737
548,3087630,3857,5883,9214,30640,0,45737
549,3087630,3857,5883,9214,30640,0,45737
550,3087630,3857,5883,9214,30640,0,45737
551,3087630,3857,4658,9214,31865,0,45737
552,3087630,3857,4613,9259,31865,0,45737
553,3087630,3857,4613,9259,31865,0,45737
554,3087630,3857,4613,9259,31865,0,45737
555,3087630,3857,4613,9259,31865,0,45737
556,3087630,3857,4613,9259,31865,0,45737
557,3087630,3857,4613,9259,31865,0,45737
558,3087630,3857,4613,9259,31865,0,45737
559,3087603,3659,4838,9259,31865,0,45962
560,3087569,3309,5222,9259,31865,0,46346
561,3087540,2771,5789,9259,31865,0,46913
562,3087524,2098,6478,9259,31865,0,47602
563,3087506,1653,6941,9259,31865,0,48065
564,3087502,1376,7222,9259,31865,0,48346
565,3087499,1193,7408,9259,31865,0,48532
566,3087494,1048,7558,9259,31865,0,48682
567,3087491,915,7694,9259,31865,0,48818
568,3087487,753,7860,9259,31865,0,48984
569,3087461,638,8001,9259,31865,0,49125
570,3087461,574,8065,9259,31865,0,49189
571,3087460,575,8065,9259,31865,0,49189
572,3087460,575,8065,9259,31865,0,49189
573,3087460,575,8065,9259,31865,0,49189
574,3087460,575,8065,9259,31865,0,49189
575,3087460,575,6917,9259,33013,0,49189
576,3087460,575,6855,9321,33013,0,49189
577,3087460,575,6855,9321,33013,0,49189
578,3087460,575,6855,9321,33013,0,49189
579,3087460,575,6855,9321,33013,0,49189
580,3087460,575,6855,9321,33013,0,49189
581,3087460,575,6855,9321,33013,0,49189
582,3087460,575,6855,9321,33013,0,49189
583,3087443,530,6917,9321,33013,0,49251
584,3087425,446,7019,9321,33013,0,49353
585,3087400,388,7102,9321,33013,0,49436
586,3087393,334,7163,9321,33013,0,49497
587,3087383,312,7195,9321,33013,0,49529
588,3087376,302,7212,9321,33013,0,49546
589,3087371,301,7218,9321,33013,0,49552
590,3087367,296,7227,9321,33013,0,49561
591,3087363,294,7233,9321,33013,0,49567
592,3087357,290,7243,9321,33013,0,49577
593,3087343,292,7255,9321,33013,0,49589
594,3087342,288,7260,9321,33013,0,49594
595,3087341,289,7260,9321,33013,0,49594
596,3087340,290,7260,9321,33013,0,49594
597,3087340,290,7260,9321,33013,0,49594
598,3087338,292,7260,9321,33013,0,49594
599,3087338,292,6104,9321,34169,0,49594
600,3087338,292,6050,9375,34169,0,49594
601,3087338,292,6050,9375,34169,0,49594
602,3087338,292,6050,9375,34169,0,49594
603,3087338,292,6050,9375,34169,0,49594
604,3087338,292,6050,9375,34169,0,49594
605,3087338,292,6050,9375,34169,0,49594
606,3087338,292,6050,9375,34169,0,49594
607,3087326,276,6078,9375,34169,0,49622
608,3087308,258,6114,9375,34169,0,49658
609,3087292,250,6138,9375,34169,0,49682
610,3087279,240,6161,9375,34169,0,49705
611,3087272,241,6167,9375,34169,0,49711
612,3087270,231,6179,9375,34169,0,49723
613,3087266,232,6182,9375,34169,0,49726
614,3087263,230,6187,9375,34169,0,49731
615,3087257,233,6190,9375,34169,0,49734
616,3087253,222,6205,9375,34169,0,49749
617,3087237,230,6213,9375,34169,0,49757
618,3087237,224,6219,9375,34169,0,49763
619,3087235,225,6220,9375,34169,0,49764
620,3087235,225,6220,9375,34169,0,49764
621,3087234,226,6220,9375,34169,0,49764
622,3087234,226,6220,9375,34169,0,49764
623,3087234,226,5801,9375,34588,0,49764
624,3087234,226,5732,9444,34588,0,49764
625,3087234,226,5732,9444,34588,0,49764
626,3087234,226,5732,9444,34588,0,49764
627,3087234,226,5732,9444,34588,0,49764
628,3087234,226,5732,9444,34588,0,49764
629,3087234,226,5732,9444,34588,0,49764
630,3087234,226,5732,9444,34588,0,49764
631,3087216,225,5751,9444,34588,0,49783
632,3087192,230,5770,9444,34588,0,49802
633,3087178,226,5788,9444,34588,0,49820
634,3087166,224,5802,9444,34588,0,49834
635,3087157,224,5811,9444,34588,0,49843
636,3087155,220,5817,9444,34588,0,49849
637,3087154,217,5821,9444,34588,0,49853
638,3087151,216,5825,9444,34588,0,49857
639,3087151,209,5832,9444,34588,0,49864
640,3087150,203,5839,9444,34588,0,49871
641,3087140,204,5848,9444,34588,0,49880
642,3087139,203,5850,9444,34588,0,49882
643,3087138,203,5851,9444,34588,0,49883
644,3087138,202,5852,9444,34588,0,49884
645,3087136,203,5853,9444,34588,0,49885
646,3087135,204,5853,9444,34588,0,49885
