hour,susceptible,exposed,infected,hospitalized,recovered,deceased,totalinfected
347,2894141,42087,180629,10640,9727,0,200996
348,2892823,43083,180951,10640,9727,0,201318
349,2891603,44173,181081,10640,9727,0,201448
350,2890614,45023,181220,10640,9727,0,201587
351,2889582,45915,181360,10640,9727,0,201727
352,2888581,45076,183200,10640,9727,0,203567
353,2882031,49221,185605,10640,9727,0,205972
354,2881988,48067,186802,10640,9727,0,207169
355,2881929,48117,186811,10640,9727,0,207178
356,2881895,48143,186819,10640,9727,0,207186
357,2881875,48159,186823,10640,9727,0,207190
358,2881862,48169,186826,10640,9727,0,207193
359,2881862,48169,170748,10640,25805,0,207193
360,2881862,48169,167066,14322,25805,0,207193
361,2881862,48169,167066,14322,25805,0,207193
362,2881862,48169,167066,14322,25805,0,207193
363,2881862,48169,167066,14322,25805,0,207193
364,2881862,48169,167066,14322,25805,0,207193
365,2881862,48169,167066,14322,25805,0,207193
366,2881862,48169,167066,14322,25805,0,207193
367,2879572,46365,171160,14322,25805,0,211287
368,2877606,45614,173877,14322,25805,0,214004
369,2872704,49139,175254,14322,25805,0,215381
370,2868125,52051,176921,14322,25805,0,217048
371,2863893,54996,178208,14322,25805,0,218335
372,2861498,56569,179030,14322,25805,0,219157
373,2859252,58284,179561,14322,25805,0,219688
374,2857258,59775,180064,14322,25805,0,220191
375,2855342,61245,180510,14322,25805,0,220637
376,2853558,60830,182709,14322,25805,0,222836
377,2850571,61165,185361,14322,25805,0,225488
378,2850473,59937,186687,14322,25805,0,226814
379,2850388,60005,186704,14322,25805,0,226831
380,2850340,60037,186720,14322,25805,0,226847
381,2850310,60056,186731,14322,25805,0,226858
382,2850288,60069,186740,14322,25805,0,226867
383,2850288,60069,186740,14322,25805,0,226867
384,2850288,60069,181430,19632,25805,0,226867
385,2850288,60069,181430,19632,25805,0,226867
386,2850288,60069,181430,19632,25805,0,226867
387,2850288,60069,181430,19632,25805,0,226867
388,2850288,60069,181430,19632,25805,0,226867
389,2850288,60069,181430,19632,25805,0,226867
390,2850288,60069,181430,19632,25805,0,226867
391,2846388,59305,186094,19632,25805,0,231531
392,2843350,58751,189686,19632,25805,0,235123
393,2835745,63823,192219,19632,25805,0,237656
394,2828588,68123,195076,19632,25805,0,240513
395,2821850,72471,197466,19632,25805,0,242903
396,2818046,74678,199063,19632,25805,0,244500
397,2814583,77013,200191,19632,25805,0,245628
398,2811460,79022,201305,19632,25805,0,246742
399,2808439,81046,202302,19632,25805,0,247739
400,2805680,80942,205165,19632,25805,0,250602
401,2800794,82682,208311,19632,25805,0,253748
402,2800666,81308,209813,19632,25805,0,255250
403,2800553,81386,209848,19632,25805,0,255285
404,2800491,81407,209889,19632,25805,0,255326
405,2800452,81423,209912,19632,25805,0,255349
406,2800424,81442,209921,19632,25805,0,255358
407,2800424,81442,209921,19632,25805,0,255358
408,2800424,81442,203530,26023,25805,0,255358
409,2800424,81442,203530,26023,25805,0,255358
410,2800424,81442,203530,26023,25805,0,255358
411,2800424,81442,203530,26023,25805,0,255358
412,2800424,81442,203530,26023,25805,0,255358
413,2800424,81442,203530,26023,25805,0,255358
414,2800424,81442,203530,26023,25805,0,255358
415,2794616,85066,205714,26023,25805,0,257542
416,2790495,85974,208927,26023,25805,0,260755
417,2780318,92077,213001,26023,25805,0,264829
418,2770718,97068,217610,26023,25805,0,269438
419,2761818,102159,221419,26023,25805,0,273247
420,2756884,104409,224103,26023,25805,0,275931
421,2752197,106851,226348,26023,25805,0,278176
422,2748000,109036,228360,26023,25805,0,280188
423,2744231,110990,230175,26023,25805,0,282003
424,2740599,112348,232449,26023,25805,0,284277
425,2733566,117622,234208,26023,25805,0,286036
426,2733437,117029,234930,26023,25805,0,286758
427,2733312,117077,235007,26023,25805,0,286835
428,2733228,117108,235060,26023,25805,0,286888
429,2733177,117130,235089,26023,25805,0,286917
430,2733148,117145,235103,26023,25805,0,286931
431,2733148,117145,232110,26023,28798,0,286931
432,2733148,117145,226017,32116,28798,0,286931
433,2733148,117145,226017,32116,28798,0,286931
434,2733148,117145,226017,32116,28798,0,286931
435,2733148,117145,226017,32116,28798,0,286931
436,2733148,117145,226017,32116,28798,0,286931
437,2733148,117145,226017,32116,28798,0,286931
438,2733148,117145,226017,32116,28798,0,286931
439,2725458,121206,229646,32116,28798,0,290560
440,2720868,120563,234879,32116,28798,0,295793
441,2709368,125652,241290,32116,28798,0,302204
442,2698363,129592,248355,32116,28798,0,309269
443,2688054,134034,254222,32116,28798,0,315136
444,2682603,135114,258593,32116,28798,0,319507
445,2677368,136970,261972,32116,28798,0,322886
446,2672714,138432,265164,32116,28798,0,326078
447,2668296,139908,268106,32116,28798,0,329020
448,2664074,140594,271642,32116,28798,0,332556
449,2654733,147141,274436,32116,28798,0,335350
450,2654591,146072,275647,32116,28798,0,336561
451,2654462,146095,275753,32116,28798,0,336667
452,2654394,146095,275821,32116,28798,0,336735
453,2654336,146111,275863,32116,28798,0,336777
454,2654292,146137,275881,32116,28798,0,336795
455,2654292,146137,270345,32116,34334,0,336795
456,2654292,146137,264412,38049,34334,0,336795
457,2654292,146137,264412,38049,34334,0,336795
458,2654292,146137,264412,38049,34334,0,336795
459,2654292,146137,264412,38049,34334,0,336795
460,2654292,146137,264412,38049,34334,0,336795
461,2654292,146137,264412,38049,34334,0,336795
462,2654292,146137,264412,38049,34334,0,336795
463,2644662,150528,269651,38049,34334,0,342034
464,2639966,148034,276841,38049,34334,0,349224
465,2627827,151551,285463,38049,34334,0,357846
466,2616085,153720,295036,38049,34334,0,367419
467,2604936,157237,302668,38049,34334,0,375051
468,2599269,157221,308351,38049,34334,0,380734
469,2593978,157862,313001,38049,34334,0,385384
470,2589243,158394,317204,38049,34334,0,389587
471,2584762,159086,320993,38049,34334,0,393376
472,2580449,158654,325738,38049,34334,0,398121
473,2569605,165438,329798,38049,34334,0,402181
474,2569490,163934,331417,38049,34334,0,403800
475,2569378,163917,331546,38049,34334,0,403929
476,2569295,163925,331621,38049,34334,0,404004
477,2569239,163940,331662,38049,34334,0,404045
478,2569203,163950,331688,38049,34334,0,404071
479,2569203,163950,323586,38049,42436,0,404071
480,2569203,163950,317824,43811,42436,0,404071
481,2569203,163950,317824,43811,42436,0,404071
482,2569203,163950,317824,43811,42436,0,404071
483,2569203,163950,317824,43811,42436,0,404071
484,2569203,163950,317824,43811,42436,0,404071
485,2569203,163950,317824,43811,42436,0,404071
486,2569203,163950,317824,43811,42436,0,404071
487,2557797,168741,324439,43811,42436,0,410686
488,2553217,164891,332869,43811,42436,0,419116
489,2541364,166885,342728,43811,42436,0,428975
490,2529328,168084,353565,43811,42436,0,439812
491,2517755,170791,362431,43811,42436,0,448678
492,2512035,170069,368873,43811,42436,0,455120
493,2506757,170209,374011,43811,42436,0,460258
494,2501934,170290,378753,43811,42436,0,465000
495,2497410,170462,383105,43811,42436,0,469352
496,2493130,168673,389174,43811,42436,0,475421
497,2480564,176120,394293,43811,42436,0,480540
498,2480436,174155,396386,43811,42436,0,482633
499,2480300,174173,396504,43811,42436,0,482751
500,2480208,174182,396587,43811,42436,0,482834
501,2480146,174185,396646,43811,42436,0,482893
502,2480109,174190,396678,43811,42436,0,482925
503,2480109,174190,381869,43811,57245,0,482925
504,2480109,174190,376411,49269,57245,0,482925
505,2480109,174190,376411,49269,57245,0,482925
506,2480109,174190,376411,49269,57245,0,482925
507,2480109,174190,376411,49269,57245,0,482925
508,2480109,174190,376411,49269,57245,0,482925
509,2480109,174190,376411,49269,57245,0,482925
510,2480109,174190,376411,49269,57245,0,482925
511,2467684,178703,384323,49269,57245,0,490837
512,2463387,173554,393769,49269,57245,0,500283
513,2452163,174504,404043,49269,57245,0,510557
514,2440622,174418,415670,49269,57245,0,522184
515,2429675,175821,425214,49269,57245,0,531728
516,2424391,174368,431951,49269,57245,0,538465
517,2419328,174221,437161,49269,57245,0,543675
518,2414862,173907,441941,49269,57245,0,548455
519,2410555,173768,446387,49269,57245,0,552901
520,2406584,171230,452896,49269,57245,0,559410
521,2393196,178815,458699,49269,57245,0,565213
522,2393062,176406,461242,49269,57245,0,567756
523,2392896,176475,461339,49269,57245,0,567853
524,2392817,176483,461410,49269,57245,0,567924
525,2392750,176484,461476,49269,57245,0,567990
526,2392712,176500,461498,49269,57245,0,568012
527,2392712,176500,441110,49269,77633,0,568012
528,2392712,176500,435049,55330,77633,0,568012
529,2392712,176500,435049,55330,77633,0,568012
530,2392712,176500,435049,55330,77633,0,568012
531,2392712,176500,435049,55330,77633,0,568012
532,2392712,176500,435049,55330,77633,0,568012
533,2392712,176500,435049,55330,77633,0,568012
534,2392712,176500,435049,55330,77633,0,568012
535,2380076,179882,444303,55330,77633,0,577266
536,2376062,174085,454114,55330,77633,0,587077
537,2365119,174832,464310,55330,77633,0,597273
538,2354019,174060,476182,55330,77633,0,609145
539,2343441,174971,485849,55330,77633,0,618812
540,2338576,172933,492752,55330,77633,0,625715
541,2334073,172244,497944,55330,77633,0,630907
542,2329915,171579,502767,55330,77633,0,635730
543,2326048,170907,507306,55330,77633,0,640269
544,2322314,167588,514359,55330,77633,0,647322
545,2308975,174359,520927,55330,77633,0,653890
546,2308804,171606,523851,55330,77633,0,656814
547,2308641,171673,523947,55330,77633,0,656910
548,2308544,171661,524056,55330,77633,0,657019
549,2308469,171679,524113,55330,77633,0,657076
550,2308412,171706,524143,55330,77633,0,657106
551,2308412,171706,501241,55330,100535,0,657106
552,2308412,171706,493042,63529,100535,0,657106
553,2308412,171706,493042,63529,100535,0,657106
554,2308412,171706,493042,63529,100535,0,657106
555,2308412,171706,493042,63529,100535,0,657106
556,2308412,171706,493042,63529,100535,0,657106
557,2308412,171706,493042,63529,100535,0,657106
558,2308412,171706,493042,63529,100535,0,657106
559,2296090,174382,502688,63529,100535,0,666752
560,2291505,169146,512509,63529,100535,0,676573
561,2280145,170716,522299,63529,100535,0,686363
562,2268796,170732,533632,63529,100535,0,697696
563,2257668,172617,542875,63529,100535,0,706939
564,2252785,171104,549271,63529,100535,0,713335
565,2248084,170892,554184,63529,100535,0,718248
566,2243955,170465,558740,63529,100535,0,722804
567,2240025,170135,563000,63529,100535,0,727064
568,2236220,166782,570158,63529,100535,0,734222
569,2222761,173349,577050,63529,100535,0,741114
570,2222546,170491,580123,63529,100535,0,744187
571,2222339,170572,580249,63529,100535,0,744313
572,2222172,170639,580349,63529,100535,0,744413
573,2222070,170683,580407,63529,100535,0,744471
574,2222001,170720,580439,63529,100535,0,744503
575,2222001,170720,559753,63529,121221,0,744503
576,2222001,170720,548847,74435,121221,0,744503
577,2222001,170720,548847,74435,121221,0,744503
578,2222001,170720,548847,74435,121221,0,744503
579,2222001,170720,548847,74435,121221,0,744503
580,2222001,170720,548847,74435,121221,0,744503
581,2222001,170720,548847,74435,121221,0,744503
582,2222001,170720,548847,74435,121221,0,744503
583,2210098,172787,558683,74435,121221,0,754339
584,2204033,169096,568439,74435,121221,0,764095
585,2191207,172608,577753,74435,121221,0,773409
586,2178437,174520,588611,74435,121221,0,784267
587,2166137,178117,597314,74435,121221,0,792970
588,2160811,177330,603427,74435,121221,0,799083
589,2155731,178011,607826,74435,121221,0,803482
590,2151227,178321,612020,74435,121221,0,807676
591,2146963,178689,615916,74435,121221,0,811572
592,2142905,175819,622844,74435,121221,0,818500
593,2130002,181829,629737,74435,121221,0,825393
594,2129730,179056,632782,74435,121221,0,828438
595,2129445,179205,632918,74435,121221,0,828574
596,2129270,179263,633035,74435,121221,0,828691
597,2129151,179328,633089,74435,121221,0,828745
598,2129079,179350,633139,74435,121221,0,828795
599,2129079,179350,608474,74435,145886,0,828795
600,2129079,179350,595231,87678,145886,0,828795
601,2129079,179350,595231,87678,145886,0,828795
602,2129079,179350,595231,87678,145886,0,828795
603,2129079,179350,595231,87678,145886,0,828795
604,2129079,179350,595231,87678,145886,0,828795
605,2129079,179350,595231,87678,145886,0,828795
606,2129079,179350,595231,87678,145886,0,828795
607,2117433,181257,604970,87678,145886,0,838534
608,2110036,178675,614949,87678,145886,0,848513
609,2095043,183847,624770,87678,145886,0,858334
610,2080696,186864,636100,87678,145886,0,869664
611,2067071,191474,645115,87678,145886,0,878679
612,2061367,190947,651346,87678,145886,0,884910
613,2055791,191997,655872,87678,145886,0,889436
614,2050966,192604,660090,87678,145886,0,893654
615,2046439,193169,664052,87678,145886,0,897616
616,2042067,190526,671067,87678,145886,0,904631
617,2029444,196277,677939,87678,145886,0,911503
618,2029142,193396,681122,87678,145886,0,914686
619,2028803,193540,681317,87678,145886,0,914881
620,2028625,193543,681492,87678,145886,0,915056
621,2028482,193579,681599,87678,145886,0,915163
622,2028396,193617,681647,87678,145886,0,915211
623,2028396,193617,656828,87678,170705,0,915211
624,2028396,193617,641346,103160,170705,0,915211
625,2028396,193617,641346,103160,170705,0,915211
626,2028396,193617,641346,103160,170705,0,915211
627,2028396,193617,641346,103160,170705,0,915211
628,2028396,193617,641346,103160,170705,0,915211
629,2028396,193617,641346,103160,170705,0,915211
630,2028396,193617,641346,103160,170705,0,915211
631,2016921,195234,651204,103160,170705,0,925069
632,2008442,192663,662254,103160,170705,0,936119
633,1991562,198258,673539,103160,170705,0,947404
